Timestamp,Be Bypass,Fr Beamline,Center,Surrounding,FC,NC,Be temp (degC),He press (V),Au temp (V),Read Au current,Au Target,Takefune Left,Takefune Right,Extraction,Def Up,Def Down,Drift 1,Einzel,Drift 2,Read Au current Current,Au Target Current,Takefune Left Current,Takefune Right Current,Extraction Current,Def Up Current,Def Down Current,Drift 1 Current,Einzel Current,Drift 2 Current,Freq (kHz),Phase (deg),Amp(CH1) (Vpp),Amp(CH2) (Vpp)
2022/03/14 11:42:31,0.002130000,0.000043300,0.000000,0.000000,-0.009928,0.000000,0.000050,3.018000,0.711100,0.20603649,100.03369904,94.00888824,95.99288177,-247.01350403,-39.98911667,-49.52292252,-21.99996758,-181.01100159,-668.00354004,0.00000000,-0.00000302,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000008,0,0,0,0
2022/03/14 11:42:32,0.002130000,0.000043400,0.000000,0.000000,-0.000218,0.000000,0.000050,3.018000,0.711150,0.20603649,100.03097534,94.00904083,95.99321747,-247.01356506,-39.98925781,-49.52347946,-22.00002670,-181.01197815,-668.00500488,0.00000000,-0.00000308,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000008,0,0,0,0
2022/03/14 11:42:33,0.002140000,0.000043300,0.000000,23.997000,0.623114,0.000000,0.000050,3.018000,0.711150,0.20603649,100.02938843,94.00953674,95.99218750,-247.01358032,-39.98931503,-49.52373123,-21.99980927,-181.01243591,-668.00061035,0.00000000,-0.00000313,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000008,0,0,0,0
2022/03/14 11:42:34,0.002140000,0.000043200,0.000000,23.999000,0.630421,0.000000,0.000050,3.018000,0.711150,0.20603649,100.03025055,94.00955200,95.99131012,-247.01367187,-39.98893356,-49.52367401,-21.99884224,-181.01300049,-667.99768066,0.00000000,-0.00000310,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000008,0,0,0,0
2022/03/14 11:42:35,0.002130000,0.000043200,0.000000,24.000000,0.624330,0.000000,0.000050,3.018000,0.711150,0.20603649,100.03719330,94.00701904,95.99285889,-247.01416016,-39.98953629,-49.52429962,-21.99847603,-181.01356506,-668.00573730,0.00000000,-0.00000318,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000007,0,0,0,0
2022/03/14 11:42:36,0.002130000,0.000043100,0.000000,24.000000,0.623999,0.000000,0.000050,3.018000,0.711150,0.20603649,100.03490448,94.00842285,95.99042511,-247.01416016,-39.98937225,-49.52438736,-21.99835014,-181.01434326,-667.98809814,0.00000000,-0.00000307,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000007,0,0,0,0
2022/03/14 11:42:37,0.002120000,0.000043000,0.000000,24.000000,0.624109,0.000000,0.000050,3.017500,0.711150,0.20603649,100.03767395,94.00700378,95.99095917,-247.01347351,-39.98963547,-49.52407455,-21.99862671,-181.01446533,-667.99841309,0.00000000,-0.00000304,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000007,0,0,0,0
2022/03/14 11:42:38,0.002120000,0.000042900,0.000000,24.000000,0.624127,0.000000,0.000050,3.017500,0.711150,0.20603649,100.03693390,94.00761414,95.99021912,-247.01379395,-39.98964310,-49.52392960,-21.99866867,-181.01504517,-668.00030518,0.00000000,-0.00000308,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000007,0,0,0,0
2022/03/14 11:42:39,0.002110000,0.000042900,0.000000,24.000000,0.626650,0.000000,0.000050,3.017500,0.711150,0.20603649,100.03441620,94.00979614,95.99069214,-247.01425171,-39.98945236,-49.52398682,-21.99872398,-181.01519775,-668.00103760,0.00000000,-0.00000308,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000007,0,0,0,0
2022/03/14 11:42:40,0.002110000,0.000043100,0.000000,24.000000,0.624845,0.000000,0.000050,3.017500,0.711150,0.20603649,100.03062439,94.01096344,95.98987579,-247.01437378,-39.98936081,-49.52406311,-21.99847412,-181.01556396,-668.00146484,0.00000000,-0.00000308,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000007,0,0,0,0
2022/03/14 11:42:41,0.002120000,0.000043000,0.000000,24.000000,0.624793,0.000000,0.000050,3.018000,0.711150,0.20603649,100.03034210,94.01164246,95.98576355,-247.01478577,-39.98949051,-49.52431107,-21.99895096,-181.01573181,-668.00152588,0.00000000,-0.00000308,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000007,0,0,0,0
2022/03/14 11:42:42,0.002120000,0.000043100,0.000000,24.000000,0.625196,0.000000,0.000050,3.018000,0.711100,0.20603649,100.02573395,94.01142120,95.98577118,-247.01443481,-39.98988342,-49.52454758,-21.99922752,-181.01651001,-668.00195312,0.00000000,-0.00000309,0.00000079,95.98577118,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000007,0,0,0,0
